full_name,Pokémon,Sim_Score,#,HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,HP_scale,Attack_scale,Defense_scale,Sp. Attack_scale,Sp. Defense_scale,Speed_scale,ip_g,era,whip,k_pct,bb_pct,avg_velocity,ip_g_scale,era_scale,whip_scale,k_pct_scale,bb_pct_scale,avg_velocity_scale
JP Sears,Umbreon,79.3,197,95,65,110,60,130,65,0.8904382470119522,0.44621513944223107,0.9203187250996016,0.4581673306772908,0.9800796812749004,0.5,5.583333333333334,4.19,1.05,22.2,5.3,92.9,0.8696629213483146,0.4662921348314607,0.8573033707865169,0.43820224719101125,0.8910112359550562,0.32696629213483147
Scott Barlow,Unown,52.4,201,48,72,48,72,48,48,0.24900398406374502,0.5239043824701195,0.2410358565737052,0.6294820717131474,0.2350597609561753,0.29282868525896416,1.0294117647058822,4.89,1.43,29.2,12.3,92.7,0.2651685393258427,0.2808988764044944,0.27865168539325846,0.8573033707865169,0.09662921348314601,0.298876404494382
Kyle Bradish,Poliwrath,86.2,62,90,85,95,70,90,70,0.8346613545816733,0.7290836653386454,0.8346613545816733,0.603585657370518,0.8127490039840638,0.5737051792828686,5.407407407407407,3.05,1.13,23.2,6.3,94.4,0.8280898876404494,0.7797752808988764,0.7089887640449438,0.5067415730337078,0.801123595505618,0.5617977528089888
Dylan Floro,Bulbasaur,56.7,1,45,49,49,65,65,45,0.21713147410358566,0.22111553784860558,0.250996015936255,0.5398406374501992,0.48804780876494025,0.26095617529880477,0.9047619047619048,4.74,1.53,23.5,6.6,93.0,0.07528089887640449,0.3202247191011236,0.1685393258426966,0.5516853932584269,0.752808988764045,0.3471910112359551
Shane McClanahan,Entei,70.1,244,115,115,85,90,75,100,0.9661354581673307,0.9382470119521913,0.7629482071713147,0.796812749003984,0.6235059760956175,0.896414342629482,5.666666666666667,2.56,1.13,26.2,9.3,96.7,0.8876404494382022,0.8831460674157303,0.7089887640449438,0.697752808988764,0.4089887640449438,0.8898876404494382
Corbin Burnes,Pidgeot,60.9,18,83,80,75,70,70,91,0.7768924302788844,0.6254980079681275,0.6314741035856574,0.603585657370518,0.5657370517928287,0.8227091633466136,6.066666666666666,3.49,1.06,25.4,8.5,95.4,0.9707865168539326,0.6393258426966293,0.8348314606741574,0.6539325842696629,0.47528089887640446,0.7292134831460674
José Cisnero,Ponyta,64.6,77,50,85,55,65,65,90,0.2868525896414343,0.7290836653386454,0.3565737051792829,0.5398406374501992,0.48804780876494025,0.7928286852589641,0.9,3.25,1.28,25.8,9.0,95.8,0.06629213483146068,0.6943820224719102,0.48089887640449436,0.6719101123595506,0.4337078651685393,0.7887640449438202
Ben Lively,Lickitung,62.6,108,90,55,75,60,75,30,0.8346613545816733,0.3047808764940239,0.6314741035856574,0.4581673306772908,0.6235059760956175,0.08565737051792828,5.027777777777778,3.88,1.21,23.3,6.7,90.6,0.7258426966292135,0.5528089887640449,0.5887640449438203,0.5191011235955056,0.7404494382022472,0.07977528089887641
Aaron Bummer,Gastly,81.5,92,30,35,30,100,35,80,0.04183266932270916,0.09163346613545817,0.055776892430278883,0.8784860557768924,0.09163346613545817,0.6713147410358565,0.8771929824561404,7.02,1.50,27.8,11.3,94.6,0.04943820224719101,0.04719101123595504,0.19550561797752808,0.7955056179775281,0.15280898876404492,0.5943820224719101
Jose Cuas,Unown,77.0,201,48,72,48,72,48,48,0.24900398406374502,0.5239043824701195,0.2410358565737052,0.6294820717131474,0.2350597609561753,0.29282868525896416,0.934959349593496,3.99,1.54,27.4,10.9,92.5,0.11685393258426967,0.5269662921348315,0.15393258426966294,0.7719101123595505,0.1853932584269663,0.2595505617977528
Grant Anderson,Drowzee,56.4,96,60,48,45,43,90,42,0.44621513944223107,0.21115537848605578,0.21115537848605578,0.24302788844621515,0.8127490039840638,0.22310756972111553,1.456140350877193,5.20,1.30,22.4,6.0,92.9,0.45617977528089887,0.21685393258426966,0.45280898876404496,0.45617977528089887,0.8382022471910112,0.32696629213483147
José Berríos,Lapras,67.3,131,130,85,80,85,95,60,0.9780876494023905,0.7290836653386454,0.7091633466135459,0.7529880478087649,0.8446215139442231,0.44621513944223107,5.966666666666667,3.39,1.16,23.4,7.0,93.7,0.9640449438202248,0.649438202247191,0.6561797752808989,0.5370786516853933,0.701123595505618,0.45730337078651684
Reynaldo López,Haunter,51.8,93,45,50,45,115,55,95,0.21713147410358566,0.24900398406374502,0.21115537848605578,0.9561752988047809,0.34462151394422313,0.848605577689243,0.9523809523809523,4.50,1.38,29.1,12.8,98.3,0.14831460674157304,0.3921348314606742,0.33370786516853934,0.8539325842696629,0.07977528089887642,0.9640449438202248
Nathan Eovaldi,Feraligatr,65.5,160,85,105,100,79,83,78,0.7888446215139442,0.8944223107569721,0.8764940239043825,0.6693227091633466,0.7450199203187251,0.647410358565737,6.508771929824562,2.69,1.01,23.2,7.1,95.4,0.9977528089887641,0.8595505617977528,0.9067415730337078,0.5067415730337078,0.6842696629213483,0.7292134831460674
Jeff Brigham,Omanyte,58.6,138,35,40,100,90,55,35,0.08167330677290836,0.12749003984063745,0.8764940239043825,0.796812749003984,0.34462151394422313,0.1394422310756972,0.9270833333333334,5.16,1.04,26.6,10.5,93.5,0.10786516853932585,0.23258426966292134,0.8786516853932584,0.7191011235955056,0.22359550561797747,0.41235955056179774
Cody Bradford,Corsola,74.2,222,55,55,85,65,85,35,0.35856573705179284,0.3047808764940239,0.7629482071713147,0.5398406374501992,0.7729083665338645,0.1394422310756972,3.2,4.78,1.13,22.3,6.2,90.2,0.550561797752809,0.30674157303370786,0.7089887640449438,0.44831460674157303,0.8224719101123595,0.06404494382022471
James Karinchak,Seadra,31.3,117,55,65,95,95,45,85,0.35856573705179284,0.44621513944223107,0.8346613545816733,0.8326693227091634,0.1952191235059761,0.7310756972111554,0.8645833333333334,3.90,1.23,32.2,16.1,95.0,0.038202247191011236,0.548314606741573,0.5606741573033708,0.9415730337078652,0.017977528089887618,0.6730337078651686
Trevor Stephan,Ponyta,78.3,77,50,85,55,65,65,90,0.2868525896414343,0.7290836653386454,0.3565737051792829,0.5398406374501992,0.48804780876494025,0.7928286852589641,0.9545454545454546,3.21,1.33,24.4,8.3,94.9,0.1550561797752809,0.7146067415730337,0.41235955056179774,0.596629213483146,0.5067415730337079,0.647191011235955
Clarke Schmidt,Ivysaur,57.3,2,60,62,63,80,80,60,0.44621513944223107,0.38247011952191234,0.46613545816733065,0.6952191235059761,0.6992031872509961,0.44621513944223107,4.746031746031746,4.33,1.32,22.5,6.5,94.0,0.6651685393258427,0.4314606741573034,0.4269662921348315,0.4640449438202247,0.7629213483146067,0.49887640449438203
Merrill Kelly,Quagsire,71.6,195,95,85,85,65,65,35,0.8904382470119522,0.7290836653386454,0.7629482071713147,0.5398406374501992,0.48804780876494025,0.1394422310756972,5.9375,3.22,1.14,25.7,9.7,92.5,0.9573033707865168,0.7078651685393258,0.6910112359550562,0.6629213483146067,0.33370786516853934,0.2595505617977528
Michael Tonkin,Marowak,67.9,105,60,80,110,50,80,45,0.44621513944223107,0.6254980079681275,0.9203187250996016,0.33665338645418325,0.6992031872509961,0.26095617529880477,2.1159420289855073,3.14,0.92,21.3,5.3,93.3,0.5078651685393258,0.7460674157303371,0.9707865168539326,0.36966292134831463,0.8910112359550562,0.38764044943820225
Nestor Cortes,Lickitung,77.8,108,90,55,75,60,75,30,0.8346613545816733,0.3047808764940239,0.6314741035856574,0.4581673306772908,0.6235059760956175,0.08565737051792828,5.3939393939393945,5.16,1.30,23.4,7.5,91.5,0.8202247191011236,0.23258426966292134,0.45280898876404496,0.5370786516853933,0.6157303370786518,0.14269662921348314
Chris Murphy,Victreebel,48.1,71,80,105,65,100,60,70,0.7470119521912351,0.8944223107569721,0.5039840637450199,0.8784860557768924,0.4103585657370518,0.5737051792828686,3.0476190476190474,1.69,1.13,26.1,10.2,94.1,0.5438202247191011,0.9719101123595506,0.7089887640449438,0.6910112359550562,0.26179775280898876,0.5123595505617977
Grayson Rodriguez,Yanma,33.6,193,65,65,45,75,45,95,0.549800796812749,0.44621513944223107,0.21115537848605578,0.647410358565737,0.1952191235059761,0.848605577689243,4.575757575757576,7.33,1.75,25.8,9.9,96.8,0.6382022471910113,0.02921348314606742,0.04719101123595504,0.6719101123595506,0.297752808988764,0.898876404494382
Matthew Boyd,Clefairy,76.5,35,70,45,48,60,65,35,0.6254980079681275,0.17330677290836655,0.2410358565737052,0.4581673306772908,0.48804780876494025,0.1394422310756972,4.733333333333333,5.45,1.32,24.1,8.3,91.4,0.6561797752808989,0.18202247191011234,0.4269662921348315,0.5764044943820225,0.5067415730337079,0.13258426966292136
Chasen Shreve,Oddish,55.6,43,45,50,55,75,65,30,0.21713147410358566,0.24900398406374502,0.3565737051792829,0.647410358565737,0.48804780876494025,0.08565737051792828,0.8833333333333334,4.33,1.33,23.0,7.2,90.4,0.051685393258426963,0.4314606741573034,0.41235955056179774,0.49325842696629213,0.6640449438202247,0.07303370786516854
Kevin Ginkel,Kabutops,86.7,141,60,115,105,65,70,80,0.44621513944223107,0.9382470119521913,0.9043824701195219,0.5398406374501992,0.5657370517928287,0.6713147410358565,1.1414141414141414,2.39,0.98,23.3,7.5,95.8,0.35280898876404493,0.9101123595505618,0.9348314606741573,0.5191011235955056,0.6157303370786518,0.7887640449438202
Emmanuel Clase,Raticate,43.8,20,55,81,60,50,70,97,0.35856573705179284,0.6653386454183267,0.4362549800796813,0.33665338645418325,0.5657370517928287,0.8685258964143426,0.9710144927536232,3.22,1.12,22.3,6.5,97.8,0.18876404494382024,0.7078651685393258,0.7224719101123596,0.44831460674157303,0.7629213483146067,0.9471910112359551
Louie Varland,Noctowl,68.5,164,100,50,50,76,96,70,0.9223107569721115,0.24900398406374502,0.2868525896414343,0.6633466135458167,0.8645418326693227,0.5737051792828686,5.6,5.30,1.36,22.4,6.6,94.9,0.8719101123595505,0.19999999999999996,0.3719101123595505,0.45617977528089887,0.752808988764045,0.647191011235955
Tim Herrin,Yanma,67.0,193,65,65,45,75,45,95,0.549800796812749,0.44621513944223107,0.21115537848605578,0.647410358565737,0.1952191235059761,0.848605577689243,1.2280701754385965,5.01,1.41,25.7,9.9,96.5,0.40224719101123596,0.2539325842696629,0.2966292134831461,0.6629213483146067,0.297752808988764,0.8752808988764045
Logan Allen,Ariados,63.1,168,70,90,70,60,60,40,0.6254980079681275,0.7709163346613546,0.5717131474103586,0.4581673306772908,0.4103585657370518,0.18725099601593626,5.179487179487179,3.21,1.37,24.3,8.6,91.8,0.7662921348314606,0.7146067415730337,0.352808988764045,0.5887640449438202,0.45842696629213486,0.16853932584269662
Jordan Montgomery,Muk,72.7,89,105,105,75,65,100,50,0.9442231075697212,0.8944223107569721,0.6314741035856574,0.5398406374501992,0.8924302788844621,0.3247011952191235,5.7368421052631575,3.14,1.23,22.1,6.4,93.4,0.9056179775280899,0.7460674157303371,0.5606741573033708,0.42696629213483145,0.7775280898876404,0.40224719101123596
Brad Hand,Psyduck,66.3,54,50,52,48,65,50,55,0.2868525896414343,0.2788844621513944,0.2410358565737052,0.5398406374501992,0.2729083665338645,0.38247011952191234,0.9047619047619048,4.83,1.48,26.1,10.6,92.7,0.07528089887640449,0.2966292134831461,0.20898876404494382,0.6910112359550562,0.21011235955056184,0.298876404494382
Charlie Morton,Stantler,48.2,234,73,95,62,85,65,85,0.6553784860557769,0.8207171314741036,0.46215139442231074,0.7529880478087649,0.48804780876494025,0.7310756972111554,5.771929824561404,3.36,1.37,25.2,9.7,94.9,0.9191011235955057,0.6640449438202247,0.352808988764045,0.6393258426966292,0.33370786516853934,0.647191011235955
Justin Topa,Ponyta,47.7,77,50,85,55,65,65,90,0.2868525896414343,0.7290836653386454,0.3565737051792829,0.5398406374501992,0.48804780876494025,0.7928286852589641,0.9024390243902439,2.68,1.24,22.6,7.1,95.1,0.07191011235955057,0.8640449438202247,0.5449438202247191,0.47191011235955055,0.6842696629213483,0.6966292134831461
Cristian Javier,Azumarill,69.7,184,100,50,80,50,80,50,0.9223107569721115,0.24900398406374502,0.7091633466135459,0.33665338645418325,0.6992031872509961,0.3247011952191235,5.351851851851851,4.39,1.21,22.1,6.7,92.6,0.8,0.4168539325842696,0.5887640449438203,0.42696629213483145,0.7404494382022472,0.28314606741573034
Alec Marsh,Chinchou,46.6,170,75,38,38,56,56,67,0.6852589641434262,0.10756972111553785,0.13147410358565736,0.41434262948207173,0.3844621513944223,0.5298804780876494,5.083333333333333,6.20,1.43,26.4,11.0,94.5,0.7415730337078652,0.10449438202247197,0.27865168539325846,0.7078651685393258,0.17528089887640452,0.5786516853932584
Seth Martinez,Unown,70.7,201,48,72,48,72,48,48,0.24900398406374502,0.5239043824701195,0.2410358565737052,0.6294820717131474,0.2350597609561753,0.29282868525896416,1.2666666666666666,4.03,1.42,25.3,10.0,91.1,0.4134831460674157,0.5089887640449438,0.28988764044943816,0.647191011235955,0.2853932584269663,0.10898876404494381
Brooks Raley,Kabuto,19.2,140,30,80,90,55,45,55,0.04183266932270916,0.6254980079681275,0.8007968127490039,0.3884462151394422,0.1952191235059761,0.38247011952191234,0.8211382113821137,2.14,1.19,25.0,9.7,90.0,0.008988764044943821,0.9280898876404494,0.6202247191011236,0.6292134831460674,0.33370786516853934,0.058426966292134834
Bobby Miller,Pidgeot,70.8,18,83,80,75,70,70,91,0.7768924302788844,0.6254980079681275,0.6314741035856574,0.603585657370518,0.5657370517928287,0.8227091633466136,5.407407407407407,4.25,1.19,23.2,7.9,98.8,0.8280898876404494,0.4550561797752809,0.6202247191011236,0.5067415730337078,0.5606741573033708,0.9797752808988764
Lucas Sims,Cloyster,58.2,91,50,95,180,85,45,70,0.2868525896414343,0.8207171314741036,0.9920318725099602,0.7529880478087649,0.1952191235059761,0.5737051792828686,0.9593495934959351,3.20,1.09,29.3,14.0,94.4,0.16741573033707866,0.7202247191011236,0.7696629213483146,0.8606741573033708,0.043820224719101075,0.5617977528089888
Emilio Pagán,Arbok,62.5,24,60,85,69,65,79,80,0.44621513944223107,0.7290836653386454,0.5378486055776892,0.5398406374501992,0.6533864541832669,0.6713147410358565,1.0854700854700856,3.40,1.09,23.3,8.1,95.4,0.3235955056179775,0.6471910112359551,0.7696629213483146,0.5191011235955056,0.5370786516853933,0.7292134831460674
Tanner Bibee,Pidgeot,75.8,18,83,80,75,70,70,91,0.7768924302788844,0.6254980079681275,0.6314741035856574,0.603585657370518,0.5657370517928287,0.8227091633466136,5.428571428571429,3.32,1.26,23.9,8.7,95.2,0.8404494382022472,0.6820224719101123,0.5112359550561798,0.5651685393258427,0.4438202247191011,0.7044943820224719
David Peterson,Clefairy,62.9,35,70,45,48,60,65,35,0.6254980079681275,0.17330677290836655,0.2410358565737052,0.4581673306772908,0.48804780876494025,0.1394422310756972,4.358974358974359,6.35,1.64,24.6,9.4,92.7,0.6134831460674157,0.0786516853932584,0.08314606741573038,0.6056179775280899,0.3876404494382022,0.298876404494382
Kyle Finnegan,Ponyta,76.9,77,50,85,55,65,65,90,0.2868525896414343,0.7290836653386454,0.3565737051792829,0.5398406374501992,0.48804780876494025,0.7928286852589641,1.0683760683760684,3.24,1.25,23.4,8.2,97.2,0.3101123595505618,0.697752808988764,0.5314606741573034,0.5370786516853933,0.5191011235955056,0.9191011235955057
Steven Wilson,Cloyster,93.7,91,50,95,180,85,45,70,0.2868525896414343,0.8207171314741036,0.9920318725099602,0.7529880478087649,0.1952191235059761,0.5737051792828686,1.0526315789473684,2.70,1.03,26.4,11.3,94.5,0.2955056179775281,0.8550561797752809,0.8898876404494382,0.7078651685393258,0.15280898876404492,0.5786516853932584
Dean Kremer,Lanturn,59.2,171,125,58,58,76,76,67,0.9721115537848606,0.3346613545816733,0.4043824701195219,0.6633466135458167,0.649402390438247,0.5298804780876494,5.433333333333334,4.80,1.34,21.8,6.7,94.8,0.8426966292134831,0.3033707865168539,0.3977528089887641,0.401123595505618,0.7404494382022472,0.6303370786516854
Tom Cosgrove,Parasect,44.3,47,60,95,80,60,80,30,0.44621513944223107,0.8207171314741036,0.7091633466135459,0.4581673306772908,0.6992031872509961,0.08565737051792828,1.0,2.08,0.88,23.2,8.1,91.3,0.23370786516853934,0.9426966292134832,0.9876404494382023,0.5067415730337078,0.5370786516853933,0.12359550561797752
Taylor Clarke,Natu,68.1,177,40,50,45,70,45,70,0.15139442231075698,0.24900398406374502,0.21115537848605578,0.603585657370518,0.1952191235059761,0.5737051792828686,1.0512820512820513,6.15,1.63,24.7,9.7,94.8,0.29213483146067415,0.11573033707865166,0.09213483146067414,0.6101123595505618,0.33370786516853934,0.6303370786516854
Brock Burke,Hitmontop,83.8,237,50,95,95,35,110,70,0.2868525896414343,0.8207171314741036,0.8346613545816733,0.11952191235059761,0.9442231075697212,0.5737051792828686,1.21875,2.77,1.10,18.8,3.8,94.6,0.4,0.8337078651685393,0.747191011235955,0.2258426966292135,0.9696629213483146,0.5943820224719101
Victor González,Skiploom,46.3,188,55,45,50,45,65,80,0.35856573705179284,0.17330677290836655,0.2868525896414343,0.2749003984063745,0.48804780876494025,0.6713147410358565,0.9466666666666668,5.32,1.27,22.0,7.0,94.8,0.1393258426966292,0.19775280898876402,0.49213483146067416,0.41797752808988764,0.701123595505618,0.6303370786516854
Bryse Wilson,Scizor,73.3,212,70,130,100,55,80,65,0.6254980079681275,0.9800796812749004,0.8764940239043825,0.3884462151394422,0.6992031872509961,0.5,1.4583333333333333,2.51,0.99,21.5,6.5,93.2,0.4584269662921348,0.8898876404494382,0.9224719101123595,0.3853932584269663,0.7629213483146067,0.37191011235955057
Anthony DeSclafani,Azumarill,58.3,184,100,50,80,50,80,50,0.9223107569721115,0.24900398406374502,0.7091633466135459,0.33665338645418325,0.6992031872509961,0.3247011952191235,5.296296296296296,4.72,1.21,19.4,4.5,93.1,0.7865168539325843,0.3303370786516854,0.5887640449438203,0.2640449438202247,0.9483146067415731,0.3595505617977528
Bryan Baker,Murkrow,30.9,198,60,85,42,85,42,91,0.44621513944223107,0.7290836653386454,0.1752988047808765,0.7529880478087649,0.1593625498007968,0.8227091633466136,0.9302325581395349,3.83,1.30,28.7,13.8,95.7,0.11235955056179775,0.5651685393258428,0.45280898876404496,0.8382022471910112,0.04943820224719098,0.7696629213483146
Alex Cobb,Seaking,60.4,119,80,92,65,65,80,68,0.7470119521912351,0.7948207171314741,0.5039840637450199,0.5398406374501992,0.6992031872509961,0.5378486055776892,5.555555555555555,3.15,1.39,21.1,6.3,94.7,0.8606741573033708,0.7393258426966292,0.31685393258426964,0.3561797752808989,0.801123595505618,0.6112359550561798
Edward Cabrera,Yanma,59.9,193,65,65,45,75,45,95,0.549800796812749,0.44621513944223107,0.21115537848605578,0.647410358565737,0.1952191235059761,0.848605577689243,4.8,4.50,1.38,29.0,14.2,96.1,0.6808988764044944,0.3921348314606742,0.33370786516853934,0.851685393258427,0.035955056179775235,0.8404494382022472
Justin Lawrence,Cloyster,66.9,91,50,95,180,85,45,70,0.2868525896414343,0.8207171314741036,0.9920318725099602,0.7529880478087649,0.1952191235059761,0.5737051792828686,1.1951219512195121,2.57,1.08,25.8,11.1,95.3,0.3887640449438202,0.8797752808988764,0.798876404494382,0.6719101123595506,0.1685393258426966,0.7134831460674157
Paul Blackburn,Clefairy,84.9,35,70,45,48,60,65,35,0.6254980079681275,0.17330677290836655,0.2410358565737052,0.4581673306772908,0.48804780876494025,0.1394422310756972,4.7407407407407405,5.48,1.59,22.3,7.6,91.3,0.6617977528089888,0.17528089887640452,0.11123595505617978,0.44831460674157303,0.598876404494382,0.12359550561797752
Alex Young,Paras,28.3,46,35,70,55,45,55,25,0.08167330677290836,0.50199203187251,0.3565737051792829,0.2749003984063745,0.34462151394422313,0.05179282868525897,0.8712121212121212,2.35,1.30,23.2,8.5,90.4,0.04269662921348315,0.9146067415730337,0.45280898876404496,0.5067415730337078,0.47528089887640446,0.07303370786516854
Colin Holderman,Dugtrio,82.0,51,35,80,50,50,70,120,0.08167330677290836,0.6254980079681275,0.2868525896414343,0.33665338645418325,0.5657370517928287,0.9780876494023905,0.9393939393939394,4.06,1.48,21.9,7.3,98.0,0.12921348314606743,0.498876404494382,0.20898876404494382,0.4101123595505618,0.6471910112359551,0.9539325842696629
Richard Lovelady,Koffing,74.9,109,40,65,95,60,45,35,0.15139442231075698,0.44621513944223107,0.8346613545816733,0.4581673306772908,0.1952191235059761,0.1394422310756972,0.8641975308641975,4.63,1.07,25.0,10.4,90.8,0.035955056179775284,0.3595505617977528,0.8202247191011236,0.6292134831460674,0.2359550561797753,0.09213483146067415
Chris Bassitt,Dunsparce,72.6,206,100,70,70,65,65,45,0.9223107569721115,0.50199203187251,0.5717131474103586,0.5398406374501992,0.48804780876494025,0.26095617529880477,5.7936507936507935,3.92,1.21,21.8,7.2,91.8,0.9247191011235955,0.5426966292134832,0.5887640449438203,0.401123595505618,0.6640449438202247,0.16853932584269662
Alex Lange,Seadra,40.5,117,55,65,95,95,45,85,0.35856573705179284,0.44621513944223107,0.8346613545816733,0.8326693227091634,0.1952191235059761,0.7310756972111554,0.9916666666666666,4.08,1.29,29.5,15.0,95.6,0.21797752808988763,0.4932584269662922,0.46853932584269664,0.8707865168539326,0.026966292134831482,0.7561797752808989
Tyler Holton,Parasect,62.1,47,60,95,80,60,80,30,0.44621513944223107,0.8207171314741036,0.7091633466135459,0.4581673306772908,0.6992031872509961,0.08565737051792828,1.5656565656565655,1.74,0.95,22.0,7.5,91.4,0.46741573033707867,0.9651685393258427,0.9584269662921349,0.41797752808988764,0.6157303370786518,0.13258426966292136
Drew Smith,Natu,79.5,177,40,50,45,70,45,70,0.15139442231075698,0.24900398406374502,0.21115537848605578,0.603585657370518,0.1952191235059761,0.5737051792828686,0.9117647058823529,4.65,1.45,26.1,11.6,95.1,0.08314606741573034,0.352808988764045,0.24494382022471906,0.6910112359550562,0.13707865168539324,0.6966292134831461
Cooper Criswell,Clefairy,73.5,35,70,45,48,60,65,35,0.6254980079681275,0.17330677290836655,0.2410358565737052,0.4581673306772908,0.48804780876494025,0.1394422310756972,3.5714285714285716,5.04,1.48,21.6,7.2,88.5,0.5617977528089888,0.2471910112359551,0.20898876404494382,0.39101123595505616,0.6640449438202247,0.029213483146067417
Andrew Heaney,Flaaffy,82.1,180,70,55,55,80,60,45,0.6254980079681275,0.3047808764940239,0.3565737051792829,0.6952191235059761,0.4103585657370518,0.26095617529880477,5.070175438596491,4.58,1.35,24.0,9.6,92.5,0.7393258426966293,0.36853932584269666,0.3865168539325843,0.5685393258426966,0.3584269662921349,0.2595505617977528
Jake Bird,Farfetch'd,80.5,83,52,65,55,58,62,60,0.32270916334661354,0.44621513944223107,0.3565737051792829,0.41832669322709165,0.4342629482071713,0.44621513944223107,1.2954545454545454,4.11,1.37,22.2,7.8,94.3,0.42247191011235957,0.4820224719101124,0.352808988764045,0.43820224719101125,0.5730337078651686,0.5426966292134832
Tanner Houck,Nidorina,64.8,30,70,62,67,55,55,56,0.6254980079681275,0.38247011952191234,0.5338645418326693,0.3884462151394422,0.34462151394422313,0.4123505976095618,5.205128205128205,5.05,1.26,22.5,8.1,93.4,0.7764044943820225,0.24494382022471906,0.5112359550561798,0.4640449438202247,0.5370786516853933,0.40224719101123596
Phil Bickford,Natu,59.0,177,40,50,45,70,45,70,0.15139442231075698,0.24900398406374502,0.21115537848605578,0.603585657370518,0.1952191235059761,0.5737051792828686,1.1666666666666667,5.54,1.50,27.5,13.2,94.2,0.3685393258426966,0.1629213483146067,0.19550561797752808,0.7808988764044944,0.06516853932584266,0.5247191011235955
Michael Fulmer,Natu,56.5,177,40,50,45,70,45,70,0.15139442231075698,0.24900398406374502,0.21115537848605578,0.603585657370518,0.1952191235059761,0.5737051792828686,0.9922480620155039,4.43,1.29,26.4,12.1,94.3,0.22247191011235956,0.4056179775280899,0.46853932584269664,0.7078651685393258,0.10898876404494384,0.5426966292134832
Jovani Moran,Unown,62.4,201,48,72,48,72,48,48,0.24900398406374502,0.5239043824701195,0.2410358565737052,0.6294820717131474,0.2350597609561753,0.29282868525896416,1.043859649122807,4.31,1.34,27.5,13.2,93.3,0.2808988764044944,0.44157303370786516,0.3977528089887641,0.7808988764044944,0.06516853932584266,0.38764044943820225
Vince Velasquez,Pupitar,75.6,247,70,84,70,65,70,51,0.6254980079681275,0.6992031872509961,0.5717131474103586,0.5398406374501992,0.5657370517928287,0.3545816733067729,4.666666666666667,3.86,1.31,22.8,8.6,93.2,0.6449438202247191,0.5595505617977528,0.4393258426966292,0.48314606741573035,0.45842696629213486,0.37191011235955057
Brayan Bello,Kangaskhan,59.0,115,105,95,80,40,80,90,0.9442231075697212,0.8207171314741036,0.7091633466135459,0.199203187250996,0.6992031872509961,0.7928286852589641,5.625,3.60,1.22,20.5,6.3,95.0,0.8808988764044944,0.6224719101123595,0.5719101123595506,0.3359550561797753,0.801123595505618,0.6730337078651686
Tommy Hunter,Drowzee,75.4,96,60,48,45,43,90,42,0.44621513944223107,0.21115537848605578,0.21115537848605578,0.24302788844621515,0.8127490039840638,0.22310756972111553,1.6904761904761905,6.85,1.39,18.9,4.7,92.0,0.48089887640449436,0.05280898876404494,0.31685393258426964,0.2303370786516854,0.9314606741573034,0.18876404494382024
Rafael Montero,Voltorb,71.1,100,40,30,50,55,55,100,0.15139442231075698,0.061752988047808766,0.2868525896414343,0.3884462151394422,0.34462151394422313,0.896414342629482,1.0416666666666665,6.26,1.54,23.4,9.2,96.1,0.27415730337078653,0.09662921348314601,0.15393258426966294,0.5370786516853933,0.4213483146067416,0.8404494382022472
Sonny Gray,Granbull,62.4,210,90,120,75,60,60,45,0.8346613545816733,0.9482071713147411,0.6314741035856574,0.4581673306772908,0.4103585657370518,0.26095617529880477,5.5438596491228065,3.16,1.29,23.8,9.7,92.8,0.8573033707865169,0.7314606741573033,0.46853932584269664,0.5617977528089888,0.33370786516853934,0.3112359550561798
Ross Stripling,Drowzee,70.4,96,60,48,45,43,90,42,0.44621513944223107,0.21115537848605578,0.21115537848605578,0.24302788844621515,0.8127490039840638,0.22310756972111553,3.6904761904761902,5.92,1.34,19.1,5.0,92.2,0.5707865168539326,0.12808988764044948,0.3977528089887641,0.24269662921348314,0.9112359550561797,0.20674157303370785
Steven Matz,Chinchou,60.5,170,75,38,38,56,56,67,0.6852589641434262,0.10756972111553785,0.13147410358565736,0.41434262948207173,0.3844621513944223,0.5298804780876494,3.857142857142857,4.67,1.47,22.2,8.1,94.0,0.5853932584269663,0.3471910112359551,0.22022471910112362,0.43820224719101125,0.5370786516853933,0.49887640449438203
Drew Carlton,Bayleef,65.3,153,60,62,80,63,80,60,0.44621513944223107,0.38247011952191234,0.7091633466135459,0.49800796812749004,0.6992031872509961,0.44621513944223107,1.878787878787879,4.35,1.16,21.2,7.1,92.2,0.4943820224719101,0.4269662921348315,0.6561797752808989,0.36179775280898874,0.6842696629213483,0.20674157303370785
Kaleb Ort,Skiploom,66.4,188,55,45,50,45,65,80,0.35856573705179284,0.17330677290836655,0.2868525896414343,0.2749003984063745,0.48804780876494025,0.6713147410358565,1.0952380952380953,6.26,1.57,22.4,8.4,95.8,0.3292134831460674,0.09662921348314601,0.12471910112359552,0.45617977528089887,0.49213483146067416,0.7887640449438202
Michael Wacha,Quagsire,70.6,195,95,85,85,65,65,35,0.8904382470119522,0.7290836653386454,0.7629482071713147,0.5398406374501992,0.48804780876494025,0.1394422310756972,5.711111111111111,2.84,1.07,21.3,7.3,91.6,0.898876404494382,0.8224719101123595,0.8202247191011236,0.36966292134831463,0.6471910112359551,0.15280898876404495
